Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:59:58,29.4375,39.7432845744681
2024-05-21 04:00:03,29.4375,41.2973404255319
2024-05-21 04:00:04,29.375,40.9748005319149
2024-05-21 04:00:07,29.375,39.3914228723404
2024-05-21 04:00:15,29.375,39.5673537234043
2024-05-21 04:00:21,29.375,40.9454787234042
2024-05-21 04:00:26,29.375,39.3621010638298
2024-05-21 04:00:30,29.375,39.8898936170213
2024-05-21 04:00:31,29.375,39.3034574468085
2024-05-21 04:00:34,29.375,39.186170212766
2024-05-21 04:00:45,29.375,39.186170212766
2024-05-21 04:00:47,29.375,40.7109042553192
2024-05-21 04:01:13,29.375,39.3621010638298
2024-05-21 04:01:14,29.375,39.2741356382979
2024-05-21 04:01:20,29.375,39.3327792553191
2024-05-21 04:01:22,29.375,40.3297207446809
2024-05-21 04:01:26,29.375,40.476329787234
2024-05-21 04:01:28,29.375,40.3883643617021
2024-05-21 04:01:29,29.375,40.2124335106383
2024-05-21 04:01:39,29.375,40.3590425531915
2024-05-21 04:01:40,29.4375,39.2741356382979
2024-05-21 04:01:47,29.4375,39.2741356382979
2024-05-21 04:01:49,29.4375,39.3914228723404
2024-05-21 04:01:52,29.375,39.3034574468085
2024-05-21 04:01:56,29.375,40.6522606382979
2024-05-21 04:01:57,29.4375,39.2448138297872
2024-05-21 04:02:00,29.4375,39.0395611702128
2024-05-21 04:02:07,29.4375,38.9809175531915
2024-05-21 04:02:09,29.4375,39.0102393617021
2024-05-21 04:02:18,29.4375,39.0395611702128
2024-05-21 04:02:22,29.4375,39.0102393617021
2024-05-21 04:02:28,29.4375,39.186170212766
2024-05-21 04:02:31,29.4375,39.3621010638298
2024-05-21 04:02:32,29.4375,39.2448138297872
2024-05-21 04:02:35,29.4375,39.2448138297872
2024-05-21 04:02:38,29.4375,39.1275265957447
2024-05-21 04:02:40,29.4375,39.0102393617021
2024-05-21 04:02:48,29.4375,39.4500664893617
2024-05-21 04:02:54,29.5,39.5380319148936
2024-05-21 04:02:55,29.4375,39.3914228723404
2024-05-21 04:03:02,29.4375,39.2448138297872
2024-05-21 04:03:03,29.5,39.0395611702128
2024-05-21 04:03:09,29.4375,39.1275265957447
2024-05-21 04:03:13,29.4375,39.0688829787234
2024-05-21 04:03:14,29.4375,38.8929521276596
2024-05-21 04:03:29,29.5,40.2124335106383
2024-05-21 04:03:33,29.5,39.7726063829787
2024-05-21 04:03:36,29.5,39.0395611702128
2024-05-21 04:03:45,29.5,40.0365026595745
2024-05-21 04:03:46,29.5,39.8898936170213
2024-05-21 04:03:48,29.5,39.6553191489362
2024-05-21 04:03:58,29.5,40.5349734042553
2024-05-21 04:04:13,29.5625,40.3003989361702
2024-05-21 04:04:16,29.5625,39.4793882978723
2024-05-21 04:04:17,29.5,39.0102393617021
2024-05-21 04:04:27,29.625,40.564295212766
2024-05-21 04:04:28,29.5625,39.0395611702128
2024-05-21 04:04:33,29.5625,40.5056515957447
2024-05-21 04:04:44,29.5625,40.1244680851064
2024-05-21 04:04:46,29.625,39.098204787234
2024-05-21 04:04:50,29.5625,39.0102393617021
2024-05-21 04:04:52,29.625,39.1275265957447
2024-05-21 04:04:55,29.625,39.098204787234
2024-05-21 04:04:58,29.625,38.9515957446808
2024-05-21 04:05:07,29.625,38.9809175531915
2024-05-21 04:05:14,29.625,39.3327792553191
2024-05-21 04:05:18,29.625,39.5966755319149
2024-05-21 04:05:19,29.6875,39.2154920212766
2024-05-21 04:05:21,29.625,39.0688829787234
2024-05-21 04:05:22,29.6875,38.9222739361702
2024-05-21 04:05:25,29.6875,38.8343085106383
2024-05-21 04:05:27,29.625,38.8636303191489
2024-05-21 04:05:29,29.6875,38.5997340425532
2024-05-21 04:06:13,29.75,40.3297207446809
2024-05-21 04:06:14,29.75,39.0102393617021
2024-05-21 04:06:18,29.75,39.098204787234
2024-05-21 04:06:28,29.75,40.3003989361702
2024-05-21 04:06:29,29.8125,39.1568484042553
2024-05-21 04:06:35,29.8125,40.0658244680851
2024-05-21 04:06:36,29.8125,39.8019281914894
2024-05-21 04:06:37,29.75,39.6846409574468
2024-05-21 04:06:40,29.75,39.0395611702128
2024-05-21 04:06:43,29.8125,38.9809175531915
2024-05-21 04:06:52,29.8125,40.0658244680851
2024-05-21 04:06:53,29.8125,39.2741356382979
2024-05-21 04:06:56,29.8125,40.3590425531915
2024-05-21 04:07:00,29.8125,39.0395611702128
2024-05-21 04:07:03,29.8125,39.3327792553191
2024-05-21 04:07:07,29.8125,40.3883643617021
2024-05-21 04:07:11,29.8125,39.4793882978723
2024-05-21 04:07:12,29.875,39.0688829787234
2024-05-21 04:07:16,29.875,38.9515957446808
2024-05-21 04:07:18,29.8125,38.8636303191489
2024-05-21 04:07:32,29.875,40.2124335106383
2024-05-21 04:07:38,29.875,39.8019281914894
2024-05-21 04:07:39,29.9375,38.8636303191489
2024-05-21 04:07:43,29.875,38.8049867021277
2024-05-21 04:07:47,29.875,40.0071808510638
2024-05-21 04:07:49,29.875,39.9192154255319
2024-05-21 04:07:50,29.9375,39.5673537234043
2024-05-21 04:07:53,29.875,38.7170212765957
2024-05-21 04:07:58,29.9375,38.7463430851064
2024-05-21 04:08:07,29.9375,39.5380319148936
2024-05-21 04:08:09,29.9375,38.9222739361702
2024-05-21 04:08:10,29.9375,38.8049867021277
2024-05-21 04:08:18,29.9375,38.9222739361702
2024-05-21 04:08:22,30,38.9809175531915
2024-05-21 04:08:28,30,40.153789893617
2024-05-21 04:08:30,30,38.9515957446808
2024-05-21 04:08:32,30,38.8343085106383
2024-05-21 04:08:34,30,38.7170212765957
2024-05-21 04:08:44,30,40.1244680851064
2024-05-21 04:08:45,30,39.9192154255319
2024-05-21 04:08:50,30.0625,38.8343085106383
2024-05-21 04:08:53,30,38.775664893617
2024-05-21 04:09:01,30.0625,38.8929521276596
2024-05-21 04:09:06,30.0625,38.9222739361702
2024-05-21 04:09:08,30.0625,38.8343085106383
2024-05-21 04:09:15,30.0625,40.153789893617
2024-05-21 04:09:16,30.0625,38.8049867021277
2024-05-21 04:09:21,30.125,39.8019281914894
2024-05-21 04:09:24,30.0625,38.7170212765957
2024-05-21 04:09:28,30.0625,38.6876994680851
2024-05-21 04:09:31,30.125,38.6583776595745
2024-05-21 04:09:32,30.125,38.5704122340426
