Timestamp,Temperature (C),Battery Voltage
2024-05-02 06:23:19,30.2375,34.892952127659576
2024-05-02 06:24:00,30.25,34.951595744680844
2024-05-02 06:24:15,30.25,34.892952127659576
2024-05-02 06:24:30,30.275,34.68769946808511
2024-05-02 06:24:45,30.275,34.65837765957447
2024-05-02 06:24:56,30.2625,34.68769946808511
2024-05-02 06:25:46,30.3,35.039561170212764
2024-05-02 06:26:22,30.3125,35.50871010638297
2024-05-02 06:26:27,30.3375,34.86363031914893
2024-05-02 06:26:37,30.325,34.80498670212766
2024-05-02 06:26:52,30.3125,35.6846409574468
2024-05-02 06:26:57,30.325,34.629055851063825
2024-05-02 06:27:38,30.325,35.86057180851063
2024-05-02 06:27:58,30.325,35.39142287234042
2024-05-02 06:28:23,30.375,36.00718085106383
2024-05-02 06:28:33,30.35,35.0688829787234
2024-05-02 06:28:49,30.375,34.68769946808511
2024-05-02 06:29:09,30.3875,34.717021276595744
2024-05-02 06:29:19,30.375,35.4500664893617
2024-05-02 06:29:34,30.375,35.538031914893615
2024-05-02 06:29:44,30.375,35.47938829787233
2024-05-02 06:30:10,30.375,35.655319148936165
2024-05-02 06:30:15,30.3875,34.629055851063825
2024-05-02 06:30:25,30.375,34.54109042553191
2024-05-02 06:30:45,30.3875,34.511768617021275
2024-05-02 06:30:50,30.425,34.39448138297872
2024-05-02 06:31:06,30.375,35.4500664893617
2024-05-02 06:31:21,30.4125,35.18617021276595
2024-05-02 06:31:46,30.4,35.62599734042553
2024-05-02 06:31:56,30.4375,34.629055851063825
2024-05-02 06:32:11,30.475,34.80498670212766
2024-05-02 06:32:27,30.475,34.306515957446805
2024-05-02 06:33:07,30.4625,35.127526595744676
2024-05-02 06:33:17,30.475,35.24481382978723
2024-05-02 06:33:27,30.45,35.4500664893617
2024-05-02 06:33:53,30.5,35.0688829787234
2024-05-02 06:34:08,30.5,35.156848404255314
2024-05-02 06:34:13,30.5,34.57041223404255
2024-05-02 06:34:28,30.5125,34.57041223404255
2024-05-02 06:34:38,30.5,34.629055851063825
2024-05-02 06:34:54,30.5,34.24787234042552
2024-05-02 06:35:09,30.5,35.24481382978723
2024-05-02 06:35:49,30.5125,35.47938829787233
2024-05-02 06:35:59,30.5,35.50871010638297
2024-05-02 06:36:10,30.5125,34.54109042553191
2024-05-02 06:36:25,30.525,34.57041223404255
2024-05-02 06:36:40,30.5,34.33583776595744
2024-05-02 06:37:16,30.55,34.36515957446808
2024-05-02 06:37:36,30.5625,34.629055851063825
2024-05-02 06:38:16,30.6125,34.892952127659576
2024-05-02 06:38:21,30.6,34.77566489361701
2024-05-02 06:38:31,30.6125,34.511768617021275
2024-05-02 06:38:52,30.6125,34.423803191489355
2024-05-02 06:39:07,30.6125,34.36515957446808
2024-05-02 06:39:22,30.625,34.36515957446808
2024-05-02 06:39:32,30.5875,34.33583776595744
2024-05-02 06:39:48,30.625,34.24787234042552
2024-05-02 06:39:58,30.625,34.24787234042552
2024-05-02 06:40:13,30.6375,34.101263297872336
2024-05-02 06:40:38,30.625,34.45312499999999
2024-05-02 06:40:48,30.625,34.0719414893617
2024-05-02 06:41:24,30.625,34.27719414893617
2024-05-02 06:41:29,30.6375,34.0719414893617
2024-05-02 06:41:44,30.65,35.3034574468085
2024-05-02 06:41:49,30.65,34.13058510638297
2024-05-02 06:42:04,30.6375,34.36515957446808
2024-05-02 06:42:14,30.6375,34.24787234042552
2024-05-02 06:42:30,30.6625,34.218550531914886
2024-05-02 06:42:55,30.6875,35.01023936170212
2024-05-02 06:43:10,30.7375,34.80498670212766
2024-05-02 06:43:35,30.75,34.892952127659576

Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 02:14:12,28.25,38.47021276595744
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:18:47,29.1875,38.17699468085106
2024-05-21 03:20:53,29.3125,38.14767287234042
2024-05-21 03:27:24,29.25,38.11835106382978
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
2024-05-21 03:53:15,29.8125,37.06276595744681
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
2024-05-21 03:53:15,29.8125,37.06276595744681
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
2024-05-21 03:53:15,29.8125,37.06276595744681
2024-05-21 03:53:19,29.8125,37.23869680851063
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
2024-05-21 03:53:15,29.8125,37.06276595744681
2024-05-21 03:53:19,29.8125,37.23869680851063
2024-05-21 03:53:32,29.8125,36.183111702127654
2024-05-21 03:53:33,29.8125,36.095146276595734
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
2024-05-21 03:53:15,29.8125,37.06276595744681
2024-05-21 03:53:19,29.8125,37.23869680851063
2024-05-21 03:53:32,29.8125,36.183111702127654
2024-05-21 03:53:33,29.8125,36.095146276595734
2024-05-21 03:53:37,29.8125,36.095146276595734
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
2024-05-21 03:53:15,29.8125,37.06276595744681
2024-05-21 03:53:19,29.8125,37.23869680851063
2024-05-21 03:53:32,29.8125,36.183111702127654
2024-05-21 03:53:33,29.8125,36.095146276595734
2024-05-21 03:53:37,29.8125,36.095146276595734
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
2024-05-21 03:47:08,30.0,37.88377659574467
2024-05-21 03:52:29,29.9375,37.26801861702127
2024-05-21 03:52:33,29.875,37.97174202127659
2024-05-21 03:52:39,29.875,37.473271276595746
2024-05-21 03:52:48,29.875,37.23869680851063
2024-05-21 03:53:00,29.875,37.8251329787234
2024-05-21 03:53:02,29.875,37.707845744680846
2024-05-21 03:53:08,29.8125,36.71090425531915
2024-05-21 03:53:15,29.8125,37.06276595744681
2024-05-21 03:53:19,29.8125,37.23869680851063
2024-05-21 03:53:32,29.8125,36.183111702127654
2024-05-21 03:53:33,29.8125,36.095146276595734
2024-05-21 03:53:37,29.8125,36.095146276595734
2024-05-21 03:53:41,29.8125,37.795811170212765
2024-05-21 03:53:42,29.8125,36.41768617021276
2024-05-21 03:53:44,29.8125,36.095146276595734
2024-05-21 03:53:45,29.75,35.91921542553191
Timestamp,Temperature (C),Battery Voltage
2024-05-21 03:32:16,29.25,38.14767287234042
2024-05-21 03:33:25,29.3125,37.97174202127659
2024-05-21 03:41:05,29.875,38.0597074468085
